Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
brown	GO:0044106	cellular amine metabolic process	6/146	117/23276	9.69973617490235e-05	0.00224223998373228	0.00155731073385504	Abhd3/Slc6a3/Maoa/Snca/Nr4a2/Tacr3	6
brown	GO:0051961	negative regulation of nervous system development	9/146	293/23276	0.000100717489036155	0.00229469956172178	0.00159374566699747	Bmp7/Ntn1/Sema6d/Trpc6/Foxa2/Ctnna1/Bdnf/Pbx1/Erbb4	9
brown	GO:0001763	morphogenesis of a branching structure	8/146	229/23276	0.00010216485749212	0.00229469956172178	0.00159374566699747	Bmp7/Etv5/Igf1/Fgfr2/Drd2/Foxa1/Foxa2/Pbx1	8
brown	GO:0098657	import into cell	4/146	39/23276	0.000103009166690662	0.00229469956172178	0.00159374566699747	Slc6a3/Snca/Ntsr1/Drd2	4
brown	GO:0060442	branching involved in prostate gland morphogenesis	3/146	15/23276	0.000104085490409892	0.00229469956172178	0.00159374566699747	Bmp7/Igf1/Fgfr2	3
brown	GO:0098810	neurotransmitter reuptake	3/146	15/23276	0.000104085490409892	0.00229469956172178	0.00159374566699747	Slc6a3/Snca/Drd2	3
brown	GO:0060485	mesenchyme development	8/146	232/23276	0.000111786987816901	0.00244187906414716	0.0016959667586707	Bmp7/Sema6d/Bnc2/Ret/Fgfr2/Foxa1/Foxa2/Erbb4	8
brown	GO:0033238	regulation of cellular amine metabolic process	4/146	40/23276	0.000113899311602661	0.00246540237205397	0.00171230448351943	Slc6a3/Snca/Nr4a2/Tacr3	4
brown	GO:0043523	regulation of neuron apoptotic process	8/146	235/23276	0.000122146992458477	0.0025975940487192	0.00180411602844354	Snca/Nr4a2/Tox3/F2r/Bdnf/Ndnf/Ntf3/En1	8
brown	GO:0050807	regulation of synapse organization	6/146	122/23276	0.000122188380284145	0.0025975940487192	0.00180411602844354	Etv5/Il1rap/Drd2/Bdnf/Flrt3/Lrrtm2	6
brown	GO:0007271	synaptic transmission, cholinergic	4/146	41/23276	0.000125600493207985	0.00262328749410713	0.00182196098642424	Chrna4/Chrna6/Chrnb3/Chrm5	4
brown	GO:0042755	eating behavior	4/146	41/23276	0.000125600493207985	0.00262328749410713	0.00182196098642424	Th/Oprk1/Adrb3/Cck	4
brown	GO:0048148	behavioral response to cocaine	3/146	16/23276	0.000127516823687637	0.00264015267130665	0.00183367441659751	Snca/Oprk1/Drd2	3
brown	GO:0048754	branching morphogenesis of an epithelial tube	7/146	177/23276	0.000130329028476161	0.00267511566208395	0.00185795738417467	Bmp7/Etv5/Igf1/Fgfr2/Foxa1/Foxa2/Pbx1	7
brown	GO:0009308	amine metabolic process	6/146	124/23276	0.000133609969908028	0.00271901998590611	0.0018884504068872	Abhd3/Slc6a3/Maoa/Snca/Nr4a2/Tacr3	6
brown	GO:0001666	response to hypoxia	7/146	179/23276	0.00013972662586308	0.00281939912016944	0.00195816707610079	Th/Nr4a2/Chrna4/Eif4ebp1/Drd2/Tigar/Ndnf	7
brown	GO:0007611	learning or memory	8/146	240/23276	0.000141171704292746	0.00282462040269772	0.00196179343161348	Th/Igf1/Oprk1/Ntsr1/Calb1/Drd2/Bdnf/En1	8
brown	GO:0099504	synaptic vesicle cycle	5/146	80/23276	0.000149312277175557	0.00296260443295835	0.00205762796002457	Th/Cadps2/Ddc/Slc18a2/Snca	5
brown	GO:0030879	mammary gland development	6/146	127/23276	0.00015231268052795	0.00299716109369462	0.00208162871778521	Etv5/Igf1/Ntn1/Slc6a3/Fgfr2/Erbb4	6
brown	GO:0050878	regulation of body fluid levels	9/146	311/23276	0.000157772680650369	0.00306507989256187	0.00212880059736718	Slc6a3/Cldn1/Oprk1/Serpine2/Pdpn/Drd2/Foxa2/F2r/Erbb4	9
brown	GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	5/146	81/23276	0.000158338860472537	0.00306507989256187	0.00212880059736718	Ntsr2/Oprk1/Drd2/F2r/Chrm5	5
brown	GO:0036293	response to decreased oxygen levels	7/146	184/23276	0.000165644700587954	0.00316060022992655	0.00219514266947307	Th/Nr4a2/Chrna4/Eif4ebp1/Drd2/Tigar/Ndnf	7
brown	GO:0051932	synaptic transmission, GABAergic	4/146	44/23276	0.000165928193507274	0.00316060022992655	0.00219514266947307	Car7/Drd2/Bdnf/Erbb4	4
brown	GO:0034767	positive regulation of ion transmembrane transport	6/146	130/23276	0.000173029719886098	0.0032697124051492	0.00227092472799549	Snca/Oprk1/Ntsr1/Trpc6/F2r/Hspa2	6
brown	GO:0048762	mesenchymal cell differentiation	7/146	186/23276	0.000177043797012398	0.00330434588643917	0.00229497884020245	Bmp7/Sema6d/Ret/Fgfr2/Foxa1/Foxa2/Erbb4	7
brown	GO:0031644	regulation of neurological system process	5/146	83/23276	0.000177638082093328	0.00330434588643917	0.00229497884020245	Oprk1/Ntsr1/Cck/Fam19a4/F2r	5
brown	GO:0030901	midbrain development	4/146	45/23276	0.000181233497944561	0.00334509270237209	0.00232327886797965	Pitx3/Fgfr2/Lmx1b/En1	4
brown	GO:0001975	response to amphetamine	3/146	18/23276	0.000184107985765105	0.00337200857005165	0.00234197283916583	Slc18a2/Nr4a2/Drd2	3
brown	GO:0035239	tube morphogenesis	10/146	393/23276	0.000194093665085378	0.00352001728778582	0.00244476984863128	Bmp7/Etv5/Igf1/Ntn1/Pdpn/Ret/Fgfr2/Foxa1/Foxa2/Pbx1	10
brown	GO:0048871	multicellular organismal homeostasis	9/146	320/23276	0.000195145855517736	0.00352001728778582	0.00244476984863128	Cldn1/Rbp4/Oprk1/Ntsr1/Adrb3/Drd2/Metrnl/F2r/Erbb4	9
brown	GO:0034765	regulation of ion transmembrane transport	10/146	395/23276	0.000202166612381669	0.00361923837654701	0.00251368221647488	Snca/Oprk1/Ntsr1/Chrna4/Kcnip4/Trpc6/Drd2/Kcnd3/F2r/Hspa2	10
brown	GO:0046942	carboxylic acid transport	8/146	254/23276	0.000207834840691169	0.00369294593795279	0.00256487458543462	Slc1a2/Slc7a8/Snca/Ntsr1/Drd2/Cck/Slco2a1/Bdnf	8
brown	GO:0001504	neurotransmitter uptake	3/146	19/23276	0.000217624903571104	0.00378222551388904	0.0026268822398018	Slc6a3/Snca/Drd2	3
brown	GO:0014075	response to amine	3/146	19/23276	0.000217624903571104	0.00378222551388904	0.0026268822398018	Slc18a2/Nr4a2/Drd2	3
brown	GO:0033605	positive regulation of catecholamine secretion	3/146	19/23276	0.000217624903571104	0.00378222551388904	0.0026268822398018	Oprk1/Chrna4/Chrna6	3
brown	GO:0051402	neuron apoptotic process	8/146	257/23276	0.000225039766294504	0.00388275133005228	0.00269670078450546	Snca/Nr4a2/Tox3/F2r/Bdnf/Ndnf/Ntf3/En1	8
brown	GO:0015849	organic acid transport	8/146	258/23276	0.000231027878089141	0.00395739120669241	0.00274854067760728	Slc1a2/Slc7a8/Snca/Ntsr1/Drd2/Cck/Slco2a1/Bdnf	8
brown	GO:0070838	divalent metal ion transport	10/146	403/23276	0.000237342799505084	0.00403652289729718	0.00280350028588336	Igf1/Snca/Ntsr1/Chrna4/Trpc6/Drd2/F2r/Mchr1/Hspa2/Slc39a4	10
brown	GO:0034764	positive regulation of transmembrane transport	6/146	138/23276	0.000239298178718183	0.00404091463495031	0.00280655049470896	Snca/Oprk1/Ntsr1/Trpc6/F2r/Hspa2	6
brown	GO:0016049	cell growth	11/146	483/23276	0.000242815462125959	0.00407143391071766	0.00282774715344612	Igf1/Ntn1/Serpine2/Sema6d/Nrn1/Igfbp2/Bdnf/Ndnf/Flrt3/Syt17/Lgi1	11
brown	GO:0072511	divalent inorganic cation transport	10/146	405/23276	0.000246897656983346	0.00408575183190699	0.00283769142904391	Igf1/Snca/Ntsr1/Chrna4/Trpc6/Drd2/F2r/Mchr1/Hspa2/Slc39a4	10
brown	GO:0006865	amino acid transport	6/146	139/23276	0.000248817310216931	0.00408575183190699	0.00283769142904391	Slc1a2/Slc7a8/Snca/Ntsr1/Cck/Bdnf	6
brown	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	6/146	139/23276	0.000248817310216931	0.00408575183190699	0.00283769142904391	Cldn1/Ret/Cdh11/Cdh8/Pcdh18/Robo2	6
brown	GO:0035264	multicellular organism growth	7/146	197/23276	0.000251633769990775	0.00409404810068459	0.00284345346545038	Slc1a2/Igf1/Slc6a3/Fgfr2/Adrb3/Drd2/En1	7
brown	GO:0060428	lung epithelium development	4/146	49/23276	0.000252761474506777	0.00409404810068459	0.00284345346545038	Igf1/Fgfr2/Foxa1/Foxa2	4
brown	GO:0060080	inhibitory postsynaptic potential	3/146	20/23276	0.000254854657864408	0.00410006040794024	0.00284762921411796	Ntsr1/Chrna4/Bdnf	3
brown	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	5/146	90/23276	0.000259615261538579	0.00414861703170039	0.00288135341488596	Ret/Cdh11/Cdh8/Pcdh18/Robo2	5
brown	GO:0051259	protein oligomerization	11/146	490/23276	0.000274516590118949	0.00435749334048812	0.00302642500404821	Cldn1/Cubn/Chrna4/Chrna6/Chrnb3/Cck/Gch1/Ctnna1/Kcnd3/Aldh1a1/Lgi1	11
brown	GO:0022612	gland morphogenesis	6/146	142/23276	0.000279173319628669	0.00437538040089138	0.00303884816631684	Bmp7/Etv5/Igf1/Ntn1/Fgfr2/Foxa1	6
brown	GO:0006935	chemotaxis	11/146	491/23276	0.000279318698418938	0.00437538040089138	0.00303884816631684	Bmp7/Ntn1/Sema6d/Epha5/Nbl1/Bdnf/Ntf3/Flrt3/Robo2/Dcc/Lgi1	11
brown	GO:0034762	regulation of transmembrane transport	10/146	412/23276	0.000282921491856371	0.00440285014450993	0.00305792682288516	Snca/Oprk1/Ntsr1/Chrna4/Kcnip4/Trpc6/Drd2/Kcnd3/F2r/Hspa2	10
brown	GO:0042330	taxis	11/146	493/23276	0.000289136124860519	0.00441377242505344	0.00306551271237603	Bmp7/Ntn1/Sema6d/Epha5/Nbl1/Bdnf/Ntf3/Flrt3/Robo2/Dcc/Lgi1	11
brown	GO:0030902	hindbrain development	6/146	143/23276	0.000289913348422576	0.00441377242505344	0.00306551271237603	Igf1/Klhl1/Serpine2/Foxa2/Lmx1b/En1	6
brown	GO:0051291	protein heterooligomerization	6/146	143/23276	0.000289913348422576	0.00441377242505344	0.00306551271237603	Cldn1/Chrna4/Chrna6/Chrnb3/Gch1/Ctnna1	6
brown	GO:0040013	negative regulation of locomotion	8/146	267/23276	0.000291038332941365	0.00441377242505344	0.00306551271237603	Gsn/Sema6d/Drd2/Ctnna1/Nbl1/Robo2/Erbb4/Mcc	8
brown	GO:0014048	regulation of glutamate secretion	3/146	21/23276	0.000295966691603903	0.00446010565005629	0.0030976926882727	Snca/Ntsr1/Cck	3
brown	GO:0030850	prostate gland development	4/146	52/23276	0.000318297516174056	0.00473922704985207	0.00329155184478773	Bmp7/Igf1/Fgfr2/Foxa1	4
brown	GO:0010769	regulation of cell morphogenesis involved in differentiation	9/146	342/23276	0.000318469688356292	0.00473922704985207	0.00329155184478773	Ntn1/Sdc2/Sema6d/Ret/Trpc6/Foxa1/Foxa2/Bdnf/Robo2	9
brown	GO:0052548	regulation of endopeptidase activity	8/146	272/23276	0.000329532349880749	0.00487339456562772	0.00338473567612067	Igf1/Snca/Serpine2/Gsn/Serpini1/Ret/Cck/F2r	8
brown	GO:0009991	response to extracellular stimulus	9/146	348/23276	0.000361506473949179	0.00531325255847528	0.00369023177760988	Slc1a2/Cadps2/Cubn/Nr4a2/Adrb3/Cck/Foxa2/Tigar/Slc39a4	9
brown	GO:0060562	epithelial tube morphogenesis	9/146	351/23276	0.000384762336511803	0.00562036271923069	0.00390353006561216	Bmp7/Etv5/Igf1/Ntn1/Ret/Fgfr2/Foxa1/Foxa2/Pbx1	9
brown	GO:0007612	learning	6/146	151/23276	0.000387995787732759	0.00563303640604695	0.00391233236539259	Th/Oprk1/Ntsr1/Drd2/Bdnf/En1	6
brown	GO:1904062	regulation of cation transmembrane transport	7/146	212/23276	0.000392131983323129	0.00563444918907971	0.00391331359050564	Snca/Oprk1/Ntsr1/Kcnip4/Drd2/F2r/Hspa2	7
brown	GO:0045471	response to ethanol	4/146	55/23276	0.000395192362274805	0.00563444918907971	0.00391331359050564	Th/Slc6a3/Drd2/Aldh1a1	4
brown	GO:0045776	negative regulation of blood pressure	4/146	55/23276	0.000395192362274805	0.00563444918907971	0.00391331359050564	Ntsr1/Adrb3/Drd2/Gch1	4
brown	GO:0009636	response to toxic substance	6/146	152/23276	0.000401881834011652	0.00569571813560561	0.00395586692501444	Ddc/Slc18a2/Nr4a2/Drd2/Gch1/Gucy2c	6
brown	GO:0061138	morphogenesis of a branching epithelium	7/146	214/23276	0.000414846871002817	0.00582859366671857	0.0040481534297464	Bmp7/Etv5/Igf1/Fgfr2/Foxa1/Foxa2/Pbx1	7
brown	GO:1990138	neuron projection extension	6/146	153/23276	0.000416153264738411	0.00582859366671857	0.0040481534297464	Ntn1/Sema6d/Nrn1/Bdnf/Flrt3/Syt17	6
brown	GO:0043410	positive regulation of MAPK cascade	10/146	434/23276	0.000426022914592319	0.00590072983943348	0.00409825441665377	Igf1/Ntsr2/Oprk1/Fgfr2/Adrb3/Drd2/F2r/Ntf3/Dcc/Erbb4	10
brown	GO:0006816	calcium ion transport	9/146	356/23276	0.000426260198396707	0.00590072983943348	0.00409825441665377	Igf1/Snca/Ntsr1/Chrna4/Trpc6/Drd2/F2r/Mchr1/Hspa2	9
brown	GO:0090596	sensory organ morphogenesis	8/146	284/23276	0.000439085748745552	0.00604313969805295	0.00419716283102685	Th/Bmp7/Ntn1/Rbp4/Pitx3/Fgfr2/Bdnf/Aldh1a1	8
brown	GO:1904064	positive regulation of cation transmembrane transport	5/146	101/23276	0.000442815378017861	0.00605944491414096	0.00420848734946195	Snca/Oprk1/Ntsr1/F2r/Hspa2	5
brown	GO:1904427	positive regulation of calcium ion transmembrane transport	4/146	57/23276	0.000453294342869717	0.00616739331641598	0.00428346112871173	Snca/Ntsr1/F2r/Hspa2	4
brown	GO:0048286	lung alveolus development	4/146	58/23276	0.000484517153651796	0.00655474626616435	0.00455249072001777	Igf1/Pdpn/Fgfr2/Foxa1	4
brown	GO:0042391	regulation of membrane potential	9/146	365/23276	0.000510240553921786	0.00686374440049589	0.00476710026887378	Ntsr2/Snca/Ntsr1/Chrna4/Chrna6/Cck/Kcnd3/Fam19a4/Bdnf	9
brown	GO:0009880	embryonic pattern specification	4/146	60/23276	0.000551508380472377	0.00722863705576946	0.00502053043374691	Bmp7/Fgfr2/Foxa2/Erbb4	4
brown	GO:0060425	lung morphogenesis	4/146	60/23276	0.000551508380472377	0.00722863705576946	0.00502053043374691	Igf1/Fgfr2/Foxa1/Foxa2	4
brown	GO:0048863	stem cell differentiation	8/146	294/23276	0.000551508888601968	0.00722863705576946	0.00502053043374691	Bmp7/Sema6d/Ret/Fgfr2/Foxa1/Foxa2/Sox6/Erbb4	8
brown	GO:0031638	zymogen activation	5/146	106/23276	0.000552545965623705	0.00722863705576946	0.00502053043374691	Snca/Serpine2/Ret/Cck/F2r	5
brown	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	5/146	106/23276	0.000552545965623705	0.00722863705576946	0.00502053043374691	Snca/Gsn/Ret/Cck/F2r	5
brown	GO:0021952	central nervous system projection neuron axonogenesis	3/146	26/23276	0.000565445023249077	0.00731698152367419	0.00508188862428089	Nr4a2/Cdh11/Dcc	3
brown	GO:0042133	neurotransmitter metabolic process	3/146	26/23276	0.000565445023249077	0.00731698152367419	0.00508188862428089	Th/Maoa/Prima1	3
brown	GO:0060560	developmental growth involved in morphogenesis	7/146	228/23276	0.000604950563241739	0.00778587724907341	0.00540755240314522	Ntn1/Sema6d/Fgfr2/Nrn1/Bdnf/Flrt3/Syt17	7
brown	GO:0032844	regulation of homeostatic process	10/146	455/23276	0.00061444985046488	0.00782242829375707	0.00543293832732481	Snca/Oprk1/Ntsr1/Epha5/Car7/Drd2/Cck/Foxa2/Metrnl/F2r	10
brown	GO:0035265	organ growth	6/146	165/23276	0.000620246380282511	0.00782242829375707	0.00543293832732481	Igf1/Rbp4/Bnc2/Fgfr2/Lmx1b/Erbb4	6
brown	GO:0048592	eye morphogenesis	6/146	165/23276	0.000620246380282511	0.00782242829375707	0.00543293832732481	Th/Bmp7/Rbp4/Pitx3/Bdnf/Aldh1a1	6
brown	GO:0007405	neuroblast proliferation	4/146	62/23276	0.000624831277711794	0.00782242829375707	0.00543293832732481	Fgfr2/Drd2/Ctnna1/Bdnf	4
brown	GO:0060291	long-term synaptic potentiation	4/146	62/23276	0.000624831277711794	0.00782242829375707	0.00543293832732481	Snca/Serpine2/Drd2/Lrrtm2	4
brown	GO:0010771	negative regulation of cell morphogenesis involved in differentiation	5/146	109/23276	0.000627502647672239	0.00782242829375707	0.00543293832732481	Ntn1/Sema6d/Trpc6/Foxa1/Foxa2	5
brown	GO:0048596	embryonic camera-type eye morphogenesis	3/146	27/23276	0.000633212934118934	0.00785249997988115	0.00545382412007042	Th/Bmp7/Aldh1a1	3
brown	GO:0070374	positive regulation of ERK1 and ERK2 cascade	6/146	166/23276	0.000640229720769227	0.00789837805777995	0.00548568798106603	Ntsr2/Fgfr2/Drd2/F2r/Dcc/Erbb4	6
brown	GO:0072503	cellular divalent inorganic cation homeostasis	9/146	379/23276	0.000667559995599453	0.00819309458516648	0.00569037847578264	Snca/Ntsr1/Rap1gds1/Calb1/Trpc6/Drd2/F2r/Mchr1/Slc39a4	9
brown	GO:0016358	dendrite development	7/146	234/23276	0.00070509555240519	0.00853234498096542	0.00592599923300545	Bmp7/Klhl1/Sdc2/Il1rap/Epha5/Trpc6/Bdnf	7
brown	GO:0009409	response to cold	3/146	28/23276	0.000705952104682986	0.00853234498096542	0.00592599923300545	Adrb3/Cdh8/Metrnl	3
brown	GO:0045880	positive regulation of smoothened signaling pathway	3/146	28/23276	0.000705952104682986	0.00853234498096542	0.00592599923300545	Foxa1/Foxa2/Ctnna1	3
brown	GO:0099531	presynaptic process involved in synaptic transmission	5/146	113/23276	0.00073899367101727	0.00886891117238076	0.00615975572042272	Cadps2/Slc6a3/Sncaip/Snca/Drd2	5
brown	GO:0070482	response to oxygen levels	7/146	236/23276	0.000741248770812167	0.00886891117238076	0.00615975572042272	Th/Nr4a2/Chrna4/Eif4ebp1/Drd2/Tigar/Ndnf	7
brown	GO:0014031	mesenchymal cell development	6/146	172/23276	0.000770837191354409	0.00917681676307424	0.00637360646114619	Sema6d/Ret/Fgfr2/Foxa1/Foxa2/Erbb4	6
brown	GO:0051588	regulation of neurotransmitter transport	4/146	66/23276	0.00079177979865268	0.00937924229150264	0.00651419776739125	Sncaip/Slc18a2/Snca/Drd2	4
brown	GO:0070372	regulation of ERK1 and ERK2 cascade	7/146	239/23276	0.000798215714937892	0.00938311703501567	0.00651688890647876	Igf1/Ntsr2/Fgfr2/Drd2/F2r/Dcc/Erbb4	7
brown	GO:1903169	regulation of calcium ion transmembrane transport	5/146	115/23276	0.000799988558634264	0.00938311703501567	0.00651688890647876	Snca/Ntsr1/Drd2/F2r/Hspa2	5
brown	GO:2001056	positive regulation of cysteine-type endopeptidase activity	5/146	116/23276	0.000831857589766111	0.00970908294722113	0.00674328314511125	Snca/Gsn/Ret/Cck/F2r	5
brown	GO:0010676	positive regulation of cellular carbohydrate metabolic process	4/146	67/23276	0.000837986084155972	0.00973290178719693	0.00675982612687565	Igf1/Snca/Ntsr1/Tigar	4
midnightblue	GO:0001501	skeletal system development	6/22	467/23276	3.58780229928882e-06	0.00209527654278467	0.001352034971732	Mmp14/Nfib/Dscaml1/Zic1/Chd7/Sox5	6
midnightblue	GO:0010001	glial cell differentiation	4/22	197/23276	3.23089532097071e-05	0.00943421433723448	0.00608768697319745	Nfix/Nfib/Id2/Sox5	4
grey60	GO:0000731	DNA synthesis involved in DNA repair	2/16	12/23276	2.91216061444592e-05	0.00678595002421996	0.00442192232154684	Wrn/Pold1	2
grey60	GO:0071478	cellular response to radiation	3/16	118/23276	6.77812356389713e-05	0.00678595002421996	0.00442192232154684	Ddb2/Wrn/Pold1	3
grey60	GO:0009411	response to UV	3/16	124/23276	7.85556765197546e-05	0.00678595002421996	0.00442192232154684	Ddb2/Wrn/Pold1	3
grey60	GO:0045005	DNA-dependent DNA replication maintenance of fidelity	2/16	21/23276	9.23258506696593e-05	0.00678595002421996	0.00442192232154684	Wrn/Pold1	2
blue	GO:0010975	regulation of neuron projection development	29/403	468/23276	3.77298208256627e-09	1.10684999131843e-05	8.31938614509655e-06	Crabp2/Mef2c/Gprc5b/Map2/Wnt5a/Asap1/Tnfrsf12a/Htr7/Zeb2/Pax6/Tnik/Ngf/Dab1/Hgf/Ccdc88a/Mgll/Plppr5/Inpp5j/Frmd7/Lzts1/Ndrg4/Lpar1/Sipa1l1/Cd24a/H2-K1/Kalrn/Qk/Sema3e/H2-D1	29
blue	GO:0032412	regulation of ion transmembrane transporter activity	17/403	171/23276	8.01584832876321e-09	1.10684999131843e-05	8.31938614509655e-06	Mef2c/Crhr1/Ryr2/Hcn1/Shisa9/Fgf12/Arc/Cnih3/Pde4b/Ppargc1a/Rasgrf1/Stac/Atp1b2/Nppa/Actn2/Cacng8/Cacnb2	17
blue	GO:0043405	regulation of MAP kinase activity	21/403	269/23276	1.11036954789691e-08	1.10684999131843e-05	8.31938614509655e-06	Kit/Grm1/Dusp6/Egfr/Map3k1/Wnt5a/Spry2/Zeb2/Bmp2/Ptpn1/Tnik/Sfrp2/Hgf/Dusp16/Adra2a/Mapkbp1/Dusp5/Gadd45a/Lpar1/Cd24a/Pde5a	21
blue	GO:0022898	regulation of transmembrane transporter activity	17/403	176/23276	1.23878006862723e-08	1.10684999131843e-05	8.31938614509655e-06	Mef2c/Crhr1/Ryr2/Hcn1/Shisa9/Fgf12/Arc/Cnih3/Pde4b/Ppargc1a/Rasgrf1/Stac/Atp1b2/Nppa/Actn2/Cacng8/Cacnb2	17
blue	GO:0010035	response to inorganic substance	25/403	386/23276	1.94179852524054e-08	1.37925674131956e-05	1.03668695074e-05	Fosb/Pde1c/Mef2c/Kdm6b/Egfr/Akr1c18/Net1/Fos/Ryr2/Hcn1/Nr4a1/Itgav/Nr4a3/Hgf/Blm/Mef2a/Mt2/Mt1/Kcnc2/Plekha1/Foxo3/Junb/Sipa1/Abat/Kcnma1	25
blue	GO:0007215	glutamate receptor signaling pathway	11/403	68/23276	2.31548417680955e-08	1.37925674131956e-05	1.03668695074e-05	Mef2c/Grm1/Gria1/Grin2c/Shisa9/Arc/Homer2/Cnih3/Ppargc1a/Rasgrf1/Cacng8	11
blue	GO:0071900	regulation of protein serine/threonine kinase activity	25/403	394/23276	2.90476990091167e-08	1.48309251797976e-05	1.11473274994385e-05	Kit/Apc/Grm1/Dusp6/Egfr/Map3k1/Wnt5a/Spry2/Cdkn1a/Zeb2/Bmp2/Ptpn1/Tnik/Sfrp2/Hgf/Ccnl2/Dusp16/Blm/Adra2a/Mapkbp1/Dusp5/Gadd45a/Lpar1/Cd24a/Pde5a	25
blue	GO:0032409	regulation of transporter activity	17/403	189/23276	3.5872055364045e-08	1.60258407338871e-05	1.20454585906635e-05	Mef2c/Crhr1/Ryr2/Hcn1/Shisa9/Fgf12/Arc/Cnih3/Pde4b/Ppargc1a/Rasgrf1/Stac/Atp1b2/Nppa/Actn2/Cacng8/Cacnb2	17
blue	GO:0051056	regulation of small GTPase mediated signal transduction	17/403	193/23276	4.88530894781462e-08	1.94001046438772e-05	1.45816472921906e-05	Sipa1l2/Net1/Spry2/Bcl6/Tiam2/Arhgef2/Rasa3/Rasgrf1/Ogt/Frmd7/Lpar1/Iqsec3/Arhgef1/Iqsec2/Sipa1l1/Sipa1/Kalrn	17
blue	GO:0044708	single-organism behavior	27/403	472/23276	6.87542253114627e-08	2.24528837564169e-05	1.68761992596754e-05	Zfp385a/Etv1/Mef2c/Kit/Trh/Crhr1/Egfr/Gria1/Adcy3/Adcy8/Pde1b/Fgf12/Htr7/Homer2/Slc4a10/Meis2/Ngf/Nr4a3/Dab1/Slc6a1/Ndrg4/Egr1/Fzd9/Pde5a/Abat/Kcnma1/Gad1	27
blue	GO:0034762	regulation of transmembrane transport	25/403	412/23276	6.91051262788433e-08	2.24528837564169e-05	1.68761992596754e-05	Mef2c/Kcnab3/Crhr1/Ryr2/Hcn1/Shisa9/Fgf12/Arc/Cnih3/Kcnj3/Car2/Ngf/Pde4b/Ppargc1a/Rasgrf1/Stac/Kcnc2/Atp1b2/Nppa/Actn2/Cacng8/Cacnb2/Kcnh7/Kcnc3/Kcnma1	25
blue	GO:0009187	cyclic nucleotide metabolic process	16/403	177/23276	8.45905617767376e-08	2.5193888982505e-05	1.89364134784416e-05	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Pde10a/Pde4b/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Lpar1/Nppa/Gpr3/Pde5a	16
blue	GO:0034765	regulation of ion transmembrane transport	24/403	395/23276	1.23823531607642e-07	3.40419463050547e-05	2.55868544666155e-05	Mef2c/Kcnab3/Crhr1/Ryr2/Hcn1/Shisa9/Fgf12/Arc/Cnih3/Kcnj3/Ngf/Pde4b/Ppargc1a/Rasgrf1/Stac/Kcnc2/Atp1b2/Nppa/Actn2/Cacng8/Cacnb2/Kcnh7/Kcnc3/Kcnma1	24
blue	GO:0045860	positive regulation of protein kinase activity	24/403	398/23276	1.42375708169828e-07	3.56576072072104e-05	2.68012292265193e-05	Kit/Gprc5b/Grm1/Egfr/Map3k1/Wnt5a/Spry2/Angpt1/Emp2/Cdkn1a/Zeb2/Bmp2/Ptpn1/Tnik/Dab1/Hgf/Ccnl2/Ccdc88a/Adra2a/Mapkbp1/Gadd45a/Lpar1/Cd24a/Pde5a	24
blue	GO:0050804	modulation of synaptic transmission	21/403	313/23276	1.49654199246826e-07	3.56576072072104e-05	2.68012292265193e-05	Mef2c/Kit/Crhr1/Grm1/Egfr/Gria1/Shisa9/Htr7/Car2/Ngf/Slc6a1/Cckbr/Rasgrf1/Mgll/Myo6/Lzts1/Egr1/Sipa1l1/Abat/Kcnc3/Shisa8	21
blue	GO:0030099	myeloid cell differentiation	22/403	352/23276	2.58059322578957e-07	5.74684248518296e-05	4.319483410063e-05	Zfp385a/Mef2c/Kit/Apc/Pabpc4/Meis1/Fos/Bcl6/Tmem178/Esrra/Fam20c/Meis2/Car2/Lmo2/Nfatc1/Ogt/Prkx/Cited2/Tob2/Foxo3/Junb/Hmgb2	22
blue	GO:0009214	cyclic nucleotide catabolic process	6/403	17/23276	2.73352888215194e-07	5.74684248518296e-05	4.319483410063e-05	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a/Pde5a	6
blue	GO:0021879	forebrain neuron differentiation	10/403	69/23276	2.9651199329633e-07	5.88741035578379e-05	4.42513805200136e-05	Foxg1/Wnt5a/Dlx2/Sall3/Slc4a10/Pax6/Dcx/Sall1/Arx/Dlx1	10
blue	GO:0046058	cAMP metabolic process	13/403	132/23276	5.18994351719861e-07	9.26856680117245e-05	6.96650737095163e-05	Pde1c/Crhr1/Adcy3/Adcy8/Pde1b/Pde10a/Pde4b/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Lpar1/Gpr3	13
blue	GO:0033674	positive regulation of kinase activity	24/403	428/23276	5.32991181251164e-07	9.26856680117245e-05	6.96650737095163e-05	Kit/Gprc5b/Grm1/Egfr/Map3k1/Wnt5a/Spry2/Angpt1/Emp2/Cdkn1a/Zeb2/Bmp2/Ptpn1/Tnik/Dab1/Hgf/Ccnl2/Ccdc88a/Adra2a/Mapkbp1/Gadd45a/Lpar1/Cd24a/Pde5a	24
